year,level,name,race,group,estimate,moe,share,sharemoe
2021,4_town,Litchfield,aian,ages25plus,0,19,NA,NA
2021,4_town,Litchfield,aian,less_than_hs,0,19,NA,NA
2021,4_town,Litchfield,aian,high_school,0,19,NA,NA
2021,4_town,Litchfield,aian,some_college_aa,0,19,NA,NA
2021,4_town,Litchfield,aian,bachelors_plus,0,19,NA,NA
2021,4_town,Litchfield,other_race,ages25plus,102,85,NA,NA
2021,4_town,Litchfield,other_race,less_than_hs,9,45,0.09,0.435
2021,4_town,Litchfield,other_race,high_school,16,42,0.16,0.39
2021,4_town,Litchfield,other_race,some_college_aa,17,42,0.17,0.388
2021,4_town,Litchfield,other_race,bachelors_plus,60,42,0.59,0.64
2021,4_town,Lyme,total,ages25plus,1821,245,NA,NA
2021,4_town,Lyme,total,less_than_hs,28,44,0.02,0.024
2021,4_town,Lyme,total,high_school,276,116,0.15,0.06
2021,4_town,Lyme,total,some_college_aa,520,148,0.29,0.072
2021,4_town,Lyme,total,bachelors_plus,997,151,0.55,0.038
2021,4_town,Lyme,white,ages25plus,1680,217,NA,NA
2021,4_town,Lyme,white,less_than_hs,25,16,0.01,0.009
2021,4_town,Lyme,white,high_school,267,115,0.16,0.065
2021,4_town,Lyme,white,some_college_aa,462,137,0.28,0.073
2021,4_town,Lyme,white,bachelors_plus,926,122,0.55,0.014
2021,4_town,Lyme,black,ages25plus,43,47,NA,NA
2021,4_town,Lyme,black,less_than_hs,2,14,0.05,0.322
2021,4_town,Lyme,black,high_school,0,13,0,0.302
2021,4_town,Lyme,black,some_college_aa,41,41,0.95,1.413
2021,4_town,Lyme,black,bachelors_plus,0,13,0,0.302
2021,4_town,Lyme,latino,ages25plus,11,28,NA,NA
2021,4_town,Lyme,latino,less_than_hs,1,13,0.09,1.159
2021,4_town,Lyme,latino,high_school,0,13,0,1.182
2021,4_town,Lyme,latino,some_college_aa,3,14,0.27,1.067
2021,4_town,Lyme,latino,bachelors_plus,7,15,0.64,2.117
2021,4_town,Lyme,asian,ages25plus,3,27,NA,NA
2021,4_town,Lyme,asian,less_than_hs,0,13,0,4.333
2021,4_town,Lyme,asian,high_school,3,14,1,10.138
2021,4_town,Lyme,asian,some_college_aa,0,13,0,4.333
2021,4_town,Lyme,asian,bachelors_plus,0,13,0,4.333
2021,4_town,Lyme,aian,ages25plus,0,13,NA,NA
2021,4_town,Lyme,aian,less_than_hs,0,13,NA,NA
2021,4_town,Lyme,aian,high_school,0,13,NA,NA
2021,4_town,Lyme,aian,some_college_aa,0,13,NA,NA
2021,4_town,Lyme,aian,bachelors_plus,0,13,NA,NA
2021,4_town,Lyme,other_race,ages25plus,85,89,NA,NA
2021,4_town,Lyme,other_race,less_than_hs,1,29,0.01,0.341
2021,4_town,Lyme,other_race,high_school,6,31,0.07,0.357
2021,4_town,Lyme,other_race,some_college_aa,14,35,0.16,0.374
2021,4_town,Lyme,other_race,bachelors_plus,64,70,0.75,0.238
2021,4_town,Madison,total,ages25plus,13031,910,NA,NA
2021,4_town,Madison,total,less_than_hs,179,127,0.01,0.01
2021,4_town,Madison,total,high_school,1956,360,0.15,0.026
2021,4_town,Madison,total,some_college_aa,2058,326,0.16,0.022
2021,4_town,Madison,total,bachelors_plus,8838,759,0.68,0.034
2021,4_town,Madison,white,ages25plus,12033,745,NA,NA
2021,4_town,Madison,white,less_than_hs,176,105,0.01,0.009
2021,4_town,Madison,white,high_school,1923,357,0.16,0.028
2021,4_town,Madison,white,some_college_aa,1868,314,0.16,0.024
2021,4_town,Madison,white,bachelors_plus,8066,563,0.67,0.022
2021,4_town,Madison,black,ages25plus,87,71,NA,NA
2021,4_town,Madison,black,less_than_hs,1,21,0.01,0.241
2021,4_town,Madison,black,high_school,23,23,0.26,0.153
2021,4_town,Madison,black,some_college_aa,62,60,0.71,0.371
2021,4_town,Madison,black,bachelors_plus,1,21,0.01,0.241
2021,4_town,Madison,latino,ages25plus,302,144,NA,NA
2021,4_town,Madison,latino,less_than_hs,0,21,0,0.07
2021,4_town,Madison,latino,high_school,5,24,0.02,0.079
2021,4_town,Madison,latino,some_college_aa,82,69,0.27,0.188
2021,4_town,Madison,latino,bachelors_plus,215,123,0.71,0.225
2021,4_town,Madison,asian,ages25plus,388,173,NA,NA
2021,4_town,Madison,asian,less_than_hs,0,21,0,0.054
2021,4_town,Madison,asian,high_school,5,23,0.01,0.059
2021,4_town,Madison,asian,some_college_aa,20,43,0.05,0.108
2021,4_town,Madison,asian,bachelors_plus,363,164,0.94,0.068
2021,4_town,Madison,aian,ages25plus,32,52,NA,NA
2021,4_town,Madison,aian,less_than_hs,0,21,0,0.656
2021,4_town,Madison,aian,high_school,0,21,0,0.656
2021,4_town,Madison,aian,some_college_aa,0,21,0,0.656
2021,4_town,Madison,aian,bachelors_plus,32,37,1,1.994
2021,4_town,Madison,other_race,ages25plus,292,151,NA,NA
2021,4_town,Madison,other_race,less_than_hs,2,47,0.01,0.161
2021,4_town,Madison,other_race,high_school,5,48,0.02,0.164
2021,4_town,Madison,other_race,some_college_aa,41,57,0.14,0.181
2021,4_town,Madison,other_race,bachelors_plus,244,122,0.84,0.601
2021,4_town,Manchester,total,ages25plus,42748,1578,NA,NA
2021,4_town,Manchester,total,less_than_hs,3052,416,0.07,0.009
2021,4_town,Manchester,total,high_school,11453,825,0.27,0.017
2021,4_town,Manchester,total,some_college_aa,11667,827,0.27,0.017
2021,4_town,Manchester,total,bachelors_plus,16576,976,0.39,0.018
2021,4_town,Manchester,white,ages25plus,26554,1203,NA,NA
2021,4_town,Manchester,white,less_than_hs,1362,245,0.05,0.009
2021,4_town,Manchester,white,high_school,7321,667,0.28,0.022
2021,4_town,Manchester,white,some_college_aa,8077,689,0.3,0.022
2021,4_town,Manchester,white,bachelors_plus,9794,684,0.37,0.02
2021,4_town,Manchester,black,ages25plus,5329,656,NA,NA
2021,4_town,Manchester,black,less_than_hs,445,208,0.08,0.038
2021,4_town,Manchester,black,high_school,1604,389,0.3,0.063
2021,4_town,Manchester,black,some_college_aa,1738,362,0.33,0.055
2021,4_town,Manchester,black,bachelors_plus,1542,324,0.29,0.049
2021,4_town,Manchester,latino,ages25plus,5235,778,NA,NA
2021,4_town,Manchester,latino,less_than_hs,592,165,0.11,0.027
2021,4_town,Manchester,latino,high_school,2058,571,0.39,0.092
2021,4_town,Manchester,latino,some_college_aa,1286,302,0.25,0.045
2021,4_town,Manchester,latino,bachelors_plus,1299,403,0.25,0.068
2021,4_town,Manchester,asian,ages25plus,4907,536,NA,NA
2021,4_town,Manchester,asian,less_than_hs,560,210,0.11,0.041
2021,4_town,Manchester,asian,high_school,435,155,0.09,0.03
2021,4_town,Manchester,asian,some_college_aa,479,146,0.1,0.028
2021,4_town,Manchester,asian,bachelors_plus,3433,445,0.7,0.049
2021,4_town,Manchester,aian,ages25plus,20,69,NA,NA
2021,4_town,Manchester,aian,less_than_hs,0,31,0,1.55
2021,4_town,Manchester,aian,high_school,0,31,0,1.55
2021,4_town,Manchester,aian,some_college_aa,20,43,1,4.065
2021,4_town,Manchester,aian,bachelors_plus,0,31,0,1.55
2021,4_town,Manchester,other_race,ages25plus,4252,711,NA,NA
2021,4_town,Manchester,other_race,less_than_hs,424,157,0.1,0.033
2021,4_town,Manchester,other_race,high_school,1688,526,0.4,0.104
2021,4_town,Manchester,other_race,some_college_aa,922,248,0.22,0.046
2021,4_town,Manchester,other_race,bachelors_plus,1218,377,0.29,0.075
2021,4_town,Mansfield,total,ages25plus,7729,638,NA,NA
2021,4_town,Mansfield,total,less_than_hs,298,134,0.04,0.017
2021,4_town,Mansfield,total,high_school,1109,240,0.14,0.029
2021,4_town,Mansfield,total,some_college_aa,1841,321,0.24,0.037
2021,4_town,Mansfield,total,bachelors_plus,4481,478,0.58,0.039
2021,4_town,Mansfield,white,ages25plus,6052,514,NA,NA
2021,4_town,Mansfield,white,less_than_hs,200,93,0.03,0.015
2021,4_town,Mansfield,white,high_school,1051,241,0.17,0.037
2021,4_town,Mansfield,white,some_college_aa,1586,261,0.26,0.037
2021,4_town,Mansfield,white,bachelors_plus,3215,360,0.53,0.039
2021,4_town,Mansfield,black,ages25plus,146,85,NA,NA
2021,4_town,Mansfield,black,less_than_hs,0,25,0,0.171
2021,4_town,Mansfield,black,high_school,21,22,0.14,0.125
2021,4_town,Mansfield,black,some_college_aa,55,59,0.38,0.339
2021,4_town,Mansfield,black,bachelors_plus,70,52,0.48,0.221
2021,4_town,Mansfield,latino,ages25plus,382,169,NA,NA
2021,4_town,Mansfield,latino,less_than_hs,6,27,0.02,0.07
2021,4_town,Mansfield,latino,high_school,24,26,0.06,0.062
2021,4_town,Mansfield,latino,some_college_aa,161,124,0.42,0.266
2021,4_town,Mansfield,latino,bachelors_plus,191,109,0.5,0.18
2021,4_town,Mansfield,asian,ages25plus,994,253,NA,NA
2021,4_town,Mansfield,asian,less_than_hs,38,48,0.04,0.047
2021,4_town,Mansfield,asian,high_school,13,32,0.01,0.032
2021,4_town,Mansfield,asian,some_college_aa,6,27,0.01,0.027
2021,4_town,Mansfield,asian,bachelors_plus,937,244,0.94,0.052
2021,4_town,Mansfield,aian,ages25plus,18,47,NA,NA
2021,4_town,Mansfield,aian,less_than_hs,0,25,0,1.389
2021,4_town,Mansfield,aian,high_school,0,25,0,1.389
2021,4_town,Mansfield,aian,some_college_aa,10,13,0.56,1.62
2021,4_town,Mansfield,aian,bachelors_plus,8,29,0.44,1.118
2021,4_town,Mansfield,other_race,ages25plus,319,180,NA,NA
2021,4_town,Mansfield,other_race,less_than_hs,60,88,0.19,0.255
2021,4_town,Mansfield,other_race,high_school,24,57,0.08,0.174
2021,4_town,Mansfield,other_race,some_college_aa,131,121,0.41,0.3
2021,4_town,Mansfield,other_race,bachelors_plus,104,82,0.33,0.18
2021,4_town,Marlborough,total,ages25plus,4305,541,NA,NA
2021,4_town,Marlborough,total,less_than_hs,143,108,0.03,0.025
2021,4_town,Marlborough,total,high_school,791,267,0.18,0.058
2021,4_town,Marlborough,total,some_college_aa,1189,318,0.28,0.065
2021,4_town,Marlborough,total,bachelors_plus,2182,331,0.51,0.043
2021,4_town,Marlborough,white,ages25plus,3948,466,NA,NA
2021,4_town,Marlborough,white,less_than_hs,143,91,0.04,0.023
2021,4_town,Marlborough,white,high_school,712,262,0.18,0.063
2021,4_town,Marlborough,white,some_college_aa,1051,242,0.27,0.053
2021,4_town,Marlborough,white,bachelors_plus,2042,286,0.52,0.039
2021,4_town,Marlborough,black,ages25plus,123,85,NA,NA
2021,4_town,Marlborough,black,less_than_hs,0,19,0,0.154
2021,4_town,Marlborough,black,high_school,26,48,0.21,0.362
2021,4_town,Marlborough,black,some_college_aa,45,44,0.37,0.253
2021,4_town,Marlborough,black,bachelors_plus,52,52,0.42,0.306
2021,4_town,Marlborough,latino,ages25plus,184,119,NA,NA
2021,4_town,Marlborough,latino,less_than_hs,0,19,0,0.103
2021,4_town,Marlborough,latino,high_school,78,67,0.42,0.24
2021,4_town,Marlborough,latino,some_college_aa,55,84,0.3,0.414
2021,4_town,Marlborough,latino,bachelors_plus,51,49,0.28,0.197
2021,4_town,Marlborough,asian,ages25plus,61,70,NA,NA
2021,4_town,Marlborough,asian,less_than_hs,0,19,0,0.311
2021,4_town,Marlborough,asian,high_school,0,19,0,0.311
2021,4_town,Marlborough,asian,some_college_aa,24,42,0.39,0.52
2021,4_town,Marlborough,asian,bachelors_plus,37,49,0.61,0.401
2021,4_town,Marlborough,aian,ages25plus,0,19,NA,NA
2021,4_town,Marlborough,aian,less_than_hs,0,19,NA,NA
2021,4_town,Marlborough,aian,high_school,0,19,NA,NA
2021,4_town,Marlborough,aian,some_college_aa,0,19,NA,NA
2021,4_town,Marlborough,aian,bachelors_plus,0,19,NA,NA
2021,4_town,Marlborough,other_race,ages25plus,96,117,NA,NA
2021,4_town,Marlborough,other_race,less_than_hs,0,19,0,0.198
2021,4_town,Marlborough,other_race,high_school,12,49,0.12,0.487
2021,4_town,Marlborough,other_race,some_college_aa,69,93,0.72,0.414
2021,4_town,Marlborough,other_race,bachelors_plus,15,48,0.16,0.462
2021,4_town,Meriden,total,ages25plus,42970,1745,NA,NA
2021,4_town,Meriden,total,less_than_hs,6422,705,0.15,0.015
2021,4_town,Meriden,total,high_school,15211,1012,0.35,0.019
2021,4_town,Meriden,total,some_college_aa,12647,1008,0.29,0.02
2021,4_town,Meriden,total,bachelors_plus,8690,713,0.2,0.014
2021,4_town,Meriden,white,ages25plus,24325,1209,NA,NA
2021,4_town,Meriden,white,less_than_hs,1717,314,0.07,0.012
2021,4_town,Meriden,white,high_school,8805,761,0.36,0.026
2021,4_town,Meriden,white,some_college_aa,7577,704,0.31,0.024
2021,4_town,Meriden,white,bachelors_plus,6226,538,0.26,0.018
2021,4_town,Meriden,black,ages25plus,3903,508,NA,NA
2021,4_town,Meriden,black,less_than_hs,486,162,0.12,0.038
2021,4_town,Meriden,black,high_school,1526,285,0.39,0.052
2021,4_town,Meriden,black,some_college_aa,1082,312,0.28,0.071
2021,4_town,Meriden,black,bachelors_plus,809,231,0.21,0.053
2021,4_town,Meriden,latino,ages25plus,12897,1065,NA,NA
2021,4_town,Meriden,latino,less_than_hs,3967,576,0.31,0.037
2021,4_town,Meriden,latino,high_school,4492,583,0.35,0.035
2021,4_town,Meriden,latino,some_college_aa,3473,609,0.27,0.042
2021,4_town,Meriden,latino,bachelors_plus,965,303,0.07,0.023
2021,4_town,Meriden,asian,ages25plus,988,257,NA,NA
2021,4_town,Meriden,asian,less_than_hs,174,105,0.18,0.096
2021,4_town,Meriden,asian,high_school,198,104,0.2,0.091
2021,4_town,Meriden,asian,some_college_aa,132,85,0.13,0.079
2021,4_town,Meriden,asian,bachelors_plus,484,192,0.49,0.147
2021,4_town,Meriden,aian,ages25plus,171,103,NA,NA
2021,4_town,Meriden,aian,less_than_hs,60,68,0.35,0.337
2021,4_town,Meriden,aian,high_school,0,31,0,0.181
2021,4_town,Meriden,aian,some_college_aa,89,66,0.52,0.225
2021,4_town,Meriden,aian,bachelors_plus,22,25,0.13,0.124
2021,4_town,Meriden,other_race,ages25plus,7215,939,NA,NA
2021,4_town,Meriden,other_race,less_than_hs,2130,509,0.3,0.059
2021,4_town,Meriden,other_race,high_school,2323,467,0.32,0.049
2021,4_town,Meriden,other_race,some_college_aa,2027,573,0.28,0.071
2021,4_town,Meriden,other_race,bachelors_plus,735,277,0.1,0.036
2021,4_town,Middlebury,total,ages25plus,5452,510,NA,NA
2021,4_town,Middlebury,total,less_than_hs,190,93,0.03,0.017
2021,4_town,Middlebury,total,high_school,845,180,0.15,0.03
2021,4_town,Middlebury,total,some_college_aa,1428,359,0.26,0.061
2021,4_town,Middlebury,total,bachelors_plus,2989,300,0.55,0.02
2021,4_town,Middlebury,white,ages25plus,5020,457,NA,NA
2021,4_town,Middlebury,white,less_than_hs,143,72,0.03,0.014
2021,4_town,Middlebury,white,high_school,790,176,0.16,0.032
2021,4_town,Middlebury,white,some_college_aa,1361,337,0.27,0.062
2021,4_town,Middlebury,white,bachelors_plus,2726,244,0.54,0.069
2021,4_town,Middlebury,black,ages25plus,22,41,NA,NA
2021,4_town,Middlebury,black,less_than_hs,0,19,0,0.864
2021,4_town,Middlebury,black,high_school,0,19,0,0.864
2021,4_town,Middlebury,black,some_college_aa,7,23,0.32,0.861
2021,4_town,Middlebury,black,bachelors_plus,15,20,0.68,1.562
2021,4_town,Middlebury,latino,ages25plus,175,102,NA,NA
2021,4_town,Middlebury,latino,less_than_hs,37,58,0.21,0.308
2021,4_town,Middlebury,latino,high_school,49,52,0.28,0.248
2021,4_town,Middlebury,latino,some_college_aa,47,39,0.27,0.159
2021,4_town,Middlebury,latino,bachelors_plus,42,53,0.24,0.269
2021,4_town,Middlebury,asian,ages25plus,168,81,NA,NA
2021,4_town,Middlebury,asian,less_than_hs,10,25,0.06,0.146
2021,4_town,Middlebury,asian,high_school,6,21,0.04,0.124
2021,4_town,Middlebury,asian,some_college_aa,13,24,0.08,0.138
2021,4_town,Middlebury,asian,bachelors_plus,139,70,0.83,0.12
2021,4_town,Middlebury,aian,ages25plus,0,19,NA,NA
2021,4_town,Middlebury,aian,less_than_hs,0,19,NA,NA
2021,4_town,Middlebury,aian,high_school,0,19,NA,NA
2021,4_town,Middlebury,aian,some_college_aa,0,19,NA,NA
2021,4_town,Middlebury,aian,bachelors_plus,0,19,NA,NA
2021,4_town,Middlebury,other_race,ages25plus,204,126,NA,NA
2021,4_town,Middlebury,other_race,less_than_hs,37,69,0.18,0.319
2021,4_town,Middlebury,other_race,high_school,22,48,0.11,0.226
2021,4_town,Middlebury,other_race,some_college_aa,47,54,0.23,0.223
2021,4_town,Middlebury,other_race,bachelors_plus,98,76,0.48,0.225
2021,4_town,Middlefield,total,ages25plus,3196,380,NA,NA
2021,4_town,Middlefield,total,less_than_hs,104,57,0.03,0.017
2021,4_town,Middlefield,total,high_school,1120,277,0.35,0.076
2021,4_town,Middlefield,total,some_college_aa,892,181,0.28,0.046
2021,4_town,Middlefield,total,bachelors_plus,1080,179,0.34,0.039
2021,4_town,Middlefield,white,ages25plus,2943,354,NA,NA
2021,4_town,Middlefield,white,less_than_hs,95,45,0.03,0.015
2021,4_town,Middlefield,white,high_school,1061,274,0.36,0.082
2021,4_town,Middlefield,white,some_college_aa,802,162,0.27,0.044
2021,4_town,Middlefield,white,bachelors_plus,985,149,0.33,0.031
2021,4_town,Middlefield,black,ages25plus,19,40,NA,NA
2021,4_town,Middlefield,black,less_than_hs,0,13,0,0.684
2021,4_town,Middlefield,black,high_school,0,13,0,0.684
2021,4_town,Middlefield,black,some_college_aa,0,13,0,0.684
2021,4_town,Middlefield,black,bachelors_plus,19,34,1,2.763
2021,4_town,Middlefield,latino,ages25plus,128,88,NA,NA
2021,4_town,Middlefield,latino,less_than_hs,0,13,0,0.102
2021,4_town,Middlefield,latino,high_school,8,18,0.06,0.134
2021,4_town,Middlefield,latino,some_college_aa,77,77,0.6,0.437
2021,4_town,Middlefield,latino,bachelors_plus,43,36,0.34,0.161
2021,4_town,Middlefield,asian,ages25plus,58,50,NA,NA
2021,4_town,Middlefield,asian,less_than_hs,0,13,0,0.224
2021,4_town,Middlefield,asian,high_school,21,33,0.36,0.476
2021,4_town,Middlefield,asian,some_college_aa,13,23,0.22,0.346
2021,4_town,Middlefield,asian,bachelors_plus,24,27,0.41,0.299
2021,4_town,Middlefield,aian,ages25plus,0,13,NA,NA
2021,4_town,Middlefield,aian,less_than_hs,0,13,NA,NA
2021,4_town,Middlefield,aian,high_school,0,13,NA,NA
2021,4_town,Middlefield,aian,some_college_aa,0,13,NA,NA
2021,4_town,Middlefield,aian,bachelors_plus,0,13,NA,NA
2021,4_town,Middlefield,other_race,ages25plus,112,100,NA,NA
2021,4_town,Middlefield,other_race,less_than_hs,9,32,0.08,0.277
2021,4_town,Middlefield,other_race,high_school,38,45,0.34,0.264
2021,4_town,Middlefield,other_race,some_college_aa,56,77,0.5,0.523
2021,4_town,Middlefield,other_race,bachelors_plus,9,32,0.08,0.277
2021,4_town,Middletown,total,ages25plus,33156,1427,NA,NA
2021,4_town,Middletown,total,less_than_hs,1935,342,0.06,0.01
2021,4_town,Middletown,total,high_school,9392,762,0.28,0.019
2021,4_town,Middletown,total,some_college_aa,8750,754,0.26,0.02
2021,4_town,Middletown,total,bachelors_plus,13079,877,0.39,0.02
2021,4_town,Middletown,white,ages25plus,23751,1125,NA,NA
2021,4_town,Middletown,white,less_than_hs,1025,225,0.04,0.009
2021,4_town,Middletown,white,high_school,6795,627,0.29,0.023
2021,4_town,Middletown,white,some_college_aa,6252,600,0.26,0.022
2021,4_town,Middletown,white,bachelors_plus,9679,680,0.41,0.021
2021,4_town,Middletown,black,ages25plus,4611,560,NA,NA
2021,4_town,Middletown,black,less_than_hs,502,175,0.11,0.036
2021,4_town,Middletown,black,high_school,1616,312,0.35,0.053
2021,4_town,Middletown,black,some_college_aa,1407,355,0.31,0.067
2021,4_town,Middletown,black,bachelors_plus,1086,245,0.24,0.045
2021,4_town,Middletown,latino,ages25plus,2714,435,NA,NA
2021,4_town,Middletown,latino,less_than_hs,339,157,0.12,0.054
2021,4_town,Middletown,latino,high_school,709,182,0.26,0.052
2021,4_town,Middletown,latino,some_college_aa,1061,322,0.39,0.101
2021,4_town,Middletown,latino,bachelors_plus,605,167,0.22,0.05
2021,4_town,Middletown,asian,ages25plus,1666,335,NA,NA
2021,4_town,Middletown,asian,less_than_hs,110,85,0.07,0.049
2021,4_town,Middletown,asian,high_school,182,133,0.11,0.077
2021,4_town,Middletown,asian,some_college_aa,101,59,0.06,0.033
2021,4_town,Middletown,asian,bachelors_plus,1273,290,0.76,0.082
2021,4_town,Middletown,aian,ages25plus,114,104,NA,NA
2021,4_town,Middletown,aian,less_than_hs,14,40,0.12,0.333
2021,4_town,Middletown,aian,high_school,22,42,0.19,0.324
2021,4_town,Middletown,aian,some_college_aa,67,79,0.59,0.439
2021,4_town,Middletown,aian,bachelors_plus,11,37,0.1,0.312
2021,4_town,Middletown,other_race,ages25plus,1682,365,NA,NA
2021,4_town,Middletown,other_race,less_than_hs,169,131,0.1,0.075
2021,4_town,Middletown,other_race,high_school,516,200,0.31,0.099
2021,4_town,Middletown,other_race,some_college_aa,420,189,0.25,0.098
2021,4_town,Middletown,other_race,bachelors_plus,577,200,0.34,0.093
2021,4_town,Milford,total,ages25plus,39355,1362,NA,NA
2021,4_town,Milford,total,less_than_hs,1882,298,0.05,0.007
2021,4_town,Milford,total,high_school,9205,630,0.23,0.014
2021,4_town,Milford,total,some_college_aa,9903,728,0.25,0.016
2021,4_town,Milford,total,bachelors_plus,18365,916,0.47,0.017
2021,4_town,Milford,white,ages25plus,33284,1127,NA,NA
2021,4_town,Milford,white,less_than_hs,1363,268,0.04,0.008
2021,4_town,Milford,white,high_school,7885,598,0.24,0.016
2021,4_town,Milford,white,some_college_aa,8510,630,0.26,0.017
2021,4_town,Milford,white,bachelors_plus,15526,665,0.47,0.012
2021,4_town,Milford,black,ages25plus,938,266,NA,NA
2021,4_town,Milford,black,less_than_hs,25,26,0.03,0.027
2021,4_town,Milford,black,high_school,400,185,0.43,0.156
2021,4_town,Milford,black,some_college_aa,261,154,0.28,0.144
2021,4_town,Milford,black,bachelors_plus,252,111,0.27,0.091
2021,4_town,Milford,latino,ages25plus,2402,420,NA,NA
2021,4_town,Milford,latino,less_than_hs,238,108,0.1,0.041
2021,4_town,Milford,latino,high_school,591,249,0.25,0.094
2021,4_town,Milford,latino,some_college_aa,635,233,0.26,0.085
2021,4_town,Milford,latino,bachelors_plus,938,221,0.39,0.062
2021,4_town,Milford,asian,ages25plus,2440,411,NA,NA
2021,4_town,Milford,asian,less_than_hs,245,109,0.1,0.041
2021,4_town,Milford,asian,high_school,245,126,0.1,0.049
2021,4_town,Milford,asian,some_college_aa,412,169,0.17,0.063
2021,4_town,Milford,asian,bachelors_plus,1538,336,0.63,0.088
2021,4_town,Milford,aian,ages25plus,29,71,NA,NA
2021,4_town,Milford,aian,less_than_hs,0,31,0,1.069
2021,4_town,Milford,aian,high_school,0,31,0,1.069
2021,4_town,Milford,aian,some_college_aa,7,33,0.24,0.972
2021,4_town,Milford,aian,bachelors_plus,22,45,0.76,2.42
2021,4_town,Milford,other_race,ages25plus,1501,377,NA,NA
2021,4_town,Milford,other_race,less_than_hs,139,102,0.09,0.064
2021,4_town,Milford,other_race,high_school,412,236,0.27,0.141
2021,4_town,Milford,other_race,some_college_aa,367,202,0.24,0.12
2021,4_town,Milford,other_race,bachelors_plus,583,188,0.39,0.079
2021,4_town,Monroe,total,ages25plus,12466,879,NA,NA
